time;logger;level;message;exception
2012-01-17 22:21:47.8291;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Genres;
2012-01-17 22:21:47.8291;Raven.Database.Server.HttpServer;Debug;Request #  19: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AGenres&start=0&pageSize=0&aggregation=None;
2012-01-17 22:21:47.8291;Raven.Database.Server.HttpServer;Debug;Request #  20: POST    -     6 ms - <default>  - 200 - /multi_get/;
2012-01-17 22:21:57.7333;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:21:57.7333;Raven.Database.Server.HttpServer;Debug;Request #  21: GET     -     7 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:21:58.1494;Raven.Database.Storage.IndexDefinitionStorage;Info;"New index Temp%2fBlogs:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fBlogs : AbstractViewGenerator
{
	public Index_Temp_2fBlogs()
	{
		this.ViewText = @""from doc in docs.Blogs
select new {  }
"";
		this.ForEntityNames.Add(""Blogs"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Blogs""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fBlogs : AbstractViewGenerator
{
	public Index_Temp_2fBlogs()
	{
		this.ViewText = @""from doc in docs.Blogs
select new {  }
"";
		this.ForEntityNames.Add(""Blogs"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Blogs""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
";
2012-01-17 22:21:58.1640;Raven.Database.Indexing.IndexStorage;Info;Creating index Temp/Blogs with encoded name Temp/Blogs;
2012-01-17 22:21:58.2392;Raven.Database.Indexing.Index.Indexing;Debug;Creating index for Temp/Blogs;
2012-01-17 22:21:58.2578;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 3 - step 1/2;
2012-01-17 22:21:58.2578;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 4 - step 2/2;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 4, currentWorkCounter: 4, will wait for additional work;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 4, currentWorkCounter: 4, will wait for additional work;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 4, currentWorkCounter: 4, will wait for additional work;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 5 - step 1/2;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 6 - step 2/2;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 6, currentWorkCounter: 6, will wait for additional work;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 6, currentWorkCounter: 6, will wait for additional work;
2012-01-17 22:21:58.2675;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 6, currentWorkCounter: 6, will wait for additional work;
2012-01-17 22:21:58.3505;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 7 - step 1/2;
2012-01-17 22:21:58.3505;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 8 - step 2/2;
2012-01-17 22:21:58.3505;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 8, currentWorkCounter: 8, will wait for additional work;
2012-01-17 22:21:58.3505;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 8, currentWorkCounter: 8, will wait for additional work;
2012-01-17 22:21:58.3505;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 8, currentWorkCounter: 8, will wait for additional work;
2012-01-17 22:21:58.3505;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 8, currentWorkCounter: 8, will wait for additional work;
2012-01-17 22:21:58.3759;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:21:58.3759;Raven.Database.Server.HttpServer;Debug;Request #  22: GET     -   648 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-17 22:21:58.9326;Raven.Database.Server.HttpServer;Debug;Request #  23: GET     -    60 ms - <default>  - 200 - /stats?noCache=-10960680;
2012-01-17 22:22:47.8330;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Hilo/blogs' was not found;
2012-01-17 22:22:47.8330;Raven.Database.Server.HttpServer;Debug;Request #  24: GET     -     1 ms - <default>  - 404 - /docs/Raven/Hilo/blogs;
2012-01-17 22:22:47.9960;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:22:47.9960;Raven.Database.Server.HttpServer;Debug;Request #  25: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:22:48.2480;Raven.Database.DocumentDatabase;Debug;Putting a document with key: Raven/Hilo/blogs and etag 00000000-0000-0000-0000-000000000000;
2012-01-17 22:22:48.2783;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'Raven/Hilo/blogs', update: False, ;
2012-01-17 22:22:48.2783;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 9 - step 1/2;
2012-01-17 22:22:48.2783;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 10 - step 2/2;
2012-01-17 22:22:48.2802;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 10, currentWorkCounter: 10, will wait for additional work;
2012-01-17 22:22:48.2802;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 10, currentWorkCounter: 10, will wait for additional work;
2012-01-17 22:22:48.2802;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 10, currentWorkCounter: 10, will wait for additional work;
2012-01-17 22:22:48.2802;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName;
2012-01-17 22:22:48.2802;Raven.Database.Server.HttpServer;Debug;Request #  26: PUT     -    46 ms - <default>  - 201 - /docs/Raven/Hilo/blogs;
2012-01-17 22:22:48.3740;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for Raven/DocumentsByEntityName;
2012-01-17 22:22:48.3740;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 11 - step 1/2;
2012-01-17 22:22:48.3740;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 12 - step 2/2;
2012-01-17 22:22:48.3740;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work;
2012-01-17 22:22:48.3740;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work;
2012-01-17 22:22:48.3916;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work;
2012-01-17 22:22:48.3916;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work;
2012-01-17 22:22:54.9462;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2012-01-17 22:22:54.9462;Raven.Database.DocumentDatabase;Debug;Putting a document with key: blogs/1 and etag ;
2012-01-17 22:22:54.9462;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'blogs/1', update: False, ;
2012-01-17 22:22:54.9873;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 13 - step 1/2;
2012-01-17 22:22:54.9873;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 14 - step 2/2;
2012-01-17 22:22:54.9873;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 14, currentWorkCounter: 14, will wait for additional work;
2012-01-17 22:22:54.9873;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2012-01-17 22:22:54.9873;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 14, currentWorkCounter: 14, will wait for additional work;
2012-01-17 22:22:55.0371;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 14, currentWorkCounter: 14, will wait for additional work;
2012-01-17 22:22:55.0371;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName;
2012-01-17 22:22:55.0751;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Temp/Blogs;
2012-01-17 22:22:55.0263;Raven.Database.Server.HttpServer;Debug;Request #  27: POST    -    93 ms - <default>  - 200 - /bulk_docs;
2012-01-17 22:22:55.0781;Raven.Database.Server.HttpServer;Debug;"	PUT blogs/1
";
2012-01-17 22:22:55.1552;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/Blogs' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:blogs/1>>;
2012-01-17 22:22:55.2031;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:blogs/1> indexed,omitNorms<Tag:Blogs> indexed,omitNorms<LastModified:20120117222254950>>;
2012-01-17 22:22:55.3027;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Temp/Blogs;
2012-01-17 22:22:55.3632;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-01-17 22:22:55.3632;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 15 - step 1/2;
2012-01-17 22:22:55.3632;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 16 - step 2/2;
2012-01-17 22:22:55.3632;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 16, currentWorkCounter: 16, will wait for additional work;
2012-01-17 22:22:55.3632;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 16, currentWorkCounter: 16, will wait for additional work;
2012-01-17 22:22:55.4433;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 16, currentWorkCounter: 16, will wait for additional work;
2012-01-17 22:22:55.4433;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 16, currentWorkCounter: 16, will wait for additional work;
2012-01-17 22:23:11.7968;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:23:11.7968;Raven.Database.Server.HttpServer;Debug;Request #  28: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:23:11.7968;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:23:11.7968;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:23:11.7968;Raven.Database.Server.HttpServer;Debug;Request #  29: GET     -     7 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-17 22:24:51.7089;Raven.Database.Server.HttpServer;Debug;Request #  30: GET     -    27 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=-2121706283;
2012-01-17 22:24:51.7089;Raven.Database.Server.HttpServer;Debug;Request #  31: GET     -    33 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=694968336;
2012-01-17 22:25:19.4716;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:25:19.4716;Raven.Database.Server.HttpServer;Debug;Request #  32: GET     -    14 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:25:19.4716;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '1' was not found;
2012-01-17 22:25:19.4716;Raven.Database.Server.HttpServer;Debug;Request #  33: GET     -     2 ms - <default>  - 404 - /docs/1;
2012-01-17 22:25:37.6816;Raven.Database.Server.HttpServer;Debug;Request #  34: GET     -    35 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=-415124460;
2012-01-17 22:26:13.2988;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blog/1' was not found;
2012-01-17 22:26:13.2988;Raven.Database.Server.HttpServer;Debug;Request #  35: GET     -     1 ms - <default>  - 404 - /docs/blog/1;
2012-01-17 22:26:29.4726;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:26:29.4726;Raven.Database.Server.HttpServer;Debug;Request #  36: GET     -     5 ms - <default>  - 200 - /docs/blogs/1;
2012-01-17 22:26:36.6972;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:26:36.6972;Raven.Database.Server.HttpServer;Debug;Request #  37: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:26:47.6386;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '1' was not found;
2012-01-17 22:26:47.6386;Raven.Database.Server.HttpServer;Debug;Request #  38: GET     -     0 ms - <default>  - 404 - /docs/1;
2012-01-17 22:26:53.4843;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:26:53.4843;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:26:53.4843;Raven.Database.Server.HttpServer;Debug;Request #  39: GET     -     8 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-17 22:26:53.4843;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:26:53.4843;Raven.Database.Server.HttpServer;Debug;Request #  40: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:26:53.6318;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:26:53.6318;Raven.Database.Server.HttpServer;Debug;Request #  41: GET     -     2 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:26:57.6982;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:26:57.6982;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:26:57.6982;Raven.Database.Server.HttpServer;Debug;Request #  42: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-17 22:26:57.7089;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:26:57.7089;Raven.Database.Server.HttpServer;Debug;Request #  43: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:27:39.7158;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '1' was not found;
2012-01-17 22:27:39.7158;Raven.Database.Server.HttpServer;Debug;Request #  44: GET     -     3 ms - <default>  - 404 - /docs/1;
2012-01-17 22:27:39.7363;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:27:39.7363;Raven.Database.Server.HttpServer;Debug;Request #  45: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:27:53.1035;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:27:53.1035;Raven.Database.Server.HttpServer;Debug;Request #  46: GET     -     1 ms - <default>  - 200 - /docs/blogs/1;
2012-01-17 22:28:44.2988;Raven.Database.Server.HttpServer;Debug;Request #  47: GET     -    51 ms - <default>  - 200 - /stats?noCache=849486700;
2012-01-17 22:28:50.3583;Raven.Database.Server.HttpServer;Debug;Request #  48: GET     -    39 ms - <default>  - 200 - /stats?noCache=1935946030;
2012-01-17 22:29:02.4472;Raven.Database.Server.HttpServer;Debug;Request #  49: GET     -    34 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=-85261150;
2012-01-17 22:29:02.4531;Raven.Database.Server.HttpServer;Debug;Request #  50: GET     -    41 ms - <default>  - 200 - /stats?noCache=-1897833701;
2012-01-17 22:29:08.0419;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:29:08.0419;Raven.Database.Server.HttpServer;Debug;Request #  51: GET     -   353 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:29:08.0488;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:29:08.0488;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:29:08.0488;Raven.Database.Server.HttpServer;Debug;Request #  52: GET     -   338 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-17 22:29:26.7900;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:29:26.8134;Raven.Database.Server.HttpServer;Debug;Request #  53: GET     -    25 ms - <default>  - 200 - /docs/blogs/1;
2012-01-17 22:29:26.8583;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:29:26.8583;Raven.Database.Server.HttpServer;Debug;Request #  54: GET     -     2 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:29:39.6015;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:29:39.6015;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:29:39.6015;Raven.Database.Server.HttpServer;Debug;Request #  55: GET     -     1 ms - <default>  - 200 - /docs/blogs/1;
2012-01-17 22:29:39.6015;Raven.Database.Server.HttpServer;Debug;Request #  56: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:30:34.5087;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:30:34.5087;Raven.Database.Server.HttpServer;Debug;Request #  57: GET     -     4 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:30:34.5898;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:30:34.5898;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:30:34.5898;Raven.Database.Server.HttpServer;Debug;Request #  58: GET     -     6 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-17 22:30:58.4560;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:30:58.4560;Raven.Database.Server.HttpServer;Debug;Request #  59: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:30:58.6796;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs/1' was found;
2012-01-17 22:30:58.6796;Raven.Database.Server.HttpServer;Debug;Request #  60: GET     -     1 ms - <default>  - 200 - /docs/blogs/1;
2012-01-17 22:31:46.0117;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Blogs/1' was found;
2012-01-17 22:31:46.0117;Raven.Database.Server.HttpServer;Debug;Request #  61: GET     -     1 ms - <default>  - 200 - /docs/Blogs/1;
2012-01-17 22:31:46.0195;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:31:46.0195;Raven.Database.Server.HttpServer;Debug;Request #  62: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:31:46.1367;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2012-01-17 22:31:46.1367;Raven.Database.DocumentDatabase;Debug;Delete a document with key: Blogs/1 and etag ;
2012-01-17 22:31:46.1591;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Blogs/1' was deleted;
2012-01-17 22:31:46.1767;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 17 - step 1/2;
2012-01-17 22:31:46.1767;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 18 - step 2/2;
2012-01-17 22:31:46.1767;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2012-01-17 22:31:46.1767;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work;
2012-01-17 22:31:46.1914;Raven.Database.Indexing.TasksExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: Blogs/1;
2012-01-17 22:31:46.1914;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Blogs/1' was not found;
2012-01-17 22:31:46.1767;Raven.Database.Server.HttpServer;Debug;Request #  63: POST    -    44 ms - <default>  - 200 - /bulk_docs;
2012-01-17 22:31:46.1914;Raven.Database.Server.HttpServer;Debug;"	DELETE Blogs/1
";
2012-01-17 22:31:46.1914;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (Blogs/1) from Raven/DocumentsByEntityName;
2012-01-17 22:31:46.2109;Raven.Database.Indexing.TasksExecuter;Debug;Executing Index: Temp/Blogs, Keys: Blogs/1;
2012-01-17 22:31:46.2109;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Blogs/1' was not found;
2012-01-17 22:31:46.2109;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (Blogs/1) from Temp/Blogs;
2012-01-17 22:31:46.2255;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work;
2012-01-17 22:31:46.2255;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work;
2012-01-17 22:31:46.2753;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work;
2012-01-17 22:31:47.8671;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:31:47.8671;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:31:47.8671;Raven.Database.Server.HttpServer;Debug;Request #  64: GET     -     5 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:31:47.8671;Raven.Database.Server.HttpServer;Debug;Request #  65: GET     -     8 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-17 22:36:50.5605;Raven.Database.Server.HttpServer;Debug;Request #  66: GET     -    35 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=-1521870433;
2012-01-17 22:38:20.3222;Raven.Database.Server.HttpServer;Debug;Request #  67: GET     -    46 ms - <default>  - 200 - /stats?noCache=-255329339;
2012-01-17 22:38:26.3691;Raven.Database.Server.HttpServer;Debug;Request #  68: GET     -    39 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=-399076270;
2012-01-17 22:41:47.1640;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work;
2012-01-17 22:45:02.2119;Raven.Database.Server.HttpServer;Debug;Request #  69: GET     -    26 ms - <default>  - 200 - /stats?noCache=803889291;
2012-01-17 22:45:42.6708;Raven.Database.Server.HttpServer;Debug;Request #  70: GET     -    26 ms - <default>  - 200 - /docs/?start=0&pageSize=16&noCache=-41209458;
2012-01-17 22:50:20.0507;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:50:20.0507;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-17 22:50:20.0507;Raven.Database.Server.HttpServer;Debug;Request #  71: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:50:20.0507;Raven.Database.Server.HttpServer;Debug;Request #  72: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-17 22:50:38.0634;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-17 22:50:38.0634;Raven.Database.Server.HttpServer;Debug;Request #  73: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-17 22:51:13.2265;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2012-01-17 22:51:13.2265;Raven.Database.DocumentDatabase;Debug;Putting a document with key: 1 and etag ;
2012-01-17 22:51:13.2265;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key '1', update: False, ;
2012-01-17 22:51:13.2265;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 19 - step 1/2;
2012-01-17 22:51:13.2265;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 20 - step 2/2;
2012-01-17 22:51:13.2265;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2012-01-17 22:51:13.2265;Raven.Database.Server.HttpServer;Debug;Request #  74: POST    -     3 ms - <default>  - 200 - /bulk_docs;
2012-01-17 22:51:13.2265;Raven.Database.Server.HttpServer;Debug;"	PUT 1
";
2012-01-17 22:51:13.2265;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work;
2012-01-17 22:51:13.2265;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work;
2012-01-17 22:51:13.2373;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work;
2012-01-17 22:51:13.2373;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName;
